sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.orientation,3,-0.004306169285923709,-0.013042815079033234,0.4137931034482758,0.5333333333333333
android.sensor.orientation,4,-0.025320726958211453,-0.032227517352969214,0.45057471264367815,0.5310344827586208
android.sensor.orientation,5,-0.015643288637864274,-0.029270297498284123,0.4229885057471264,0.48045977011494256
