sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.rotation_vector,3,-0.04194823333569016,-0.003885717358004817,0.46206896551724136,0.5678160919540229
android.sensor.rotation_vector,4,-0.07043071239643277,-0.023694011889320885,0.5563218390804597,0.6275862068965516
android.sensor.rotation_vector,5,-0.06764386658978813,-0.03854383358635128,0.496551724137931,0.5655172413793104
