sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.magnetic_field,3,-0.13359248276475333,-0.15162009318024688,0.5102074272331883,0.5519036467045835
android.sensor.magnetic_field,4,-0.13586636843234842,-0.17279882002954042,0.5192305118768819,0.5715456674473068
android.sensor.magnetic_field,5,-0.14087258055855278,-0.1600999298366196,0.48650384744061564,0.5240849782535965
