sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.magnetic_field_uncalibrated,3,-0.12164812335377306,-0.08226591437113612,0.4227132820341251,0.45132485781197723
android.sensor.magnetic_field_uncalibrated,4,-0.14487041416927163,-0.09349718372125218,0.401468718634995,0.4309100033456005
android.sensor.magnetic_field_uncalibrated,5,-0.11521248656660936,-0.0791422396392759,0.42845767815322855,0.4701538976246236
