sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.gyroscope_uncalibrated,3,0.12173871994347206,0.09198674797222198,0.7705800139762404,0.76680642907058
android.sensor.gyroscope_uncalibrated,4,0.010128025430277384,0.07999018356373688,0.7630328441649197,0.7819007686932216
android.sensor.gyroscope_uncalibrated,5,0.045009762457548064,0.13731145425480756,0.7557651991614256,0.7519916142557651
