sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.gravity,3,0.0,0.0,0.29724137931034483,0.29724137931034483
android.sensor.gravity,4,0.0,0.0,0.29724137931034483,0.29724137931034483
android.sensor.gravity,5,0.0,0.0,0.29724137931034483,0.29724137931034483
