sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.gyroscope,3,-0.10016970409931561,0.16297809830241952,0.7542857142857142,0.8171428571428571
android.sensor.gyroscope,4,-0.12286266763175961,-0.010328337193763274,0.72,0.7485714285714286
android.sensor.gyroscope,5,-0.13846006377980977,0.080605808714054,0.7142857142857144,0.7485714285714286
