sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.gravity,3,-0.016817482877205643,0.017699104251026665,0.4742857142857143,0.6399999999999999
android.sensor.gravity,4,-0.05645313569223099,0.013824384667048538,0.4742857142857142,0.6342857142857142
android.sensor.gravity,5,-0.04287929613171263,0.017885960808788733,0.44571428571428573,0.64
