sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.linear_acceleration,3,-0.08341594369929722,0.07932724749985895,0.7142857142857143,0.7485714285714286
android.sensor.linear_acceleration,4,-0.09088999480578173,0.03635240496792246,0.7485714285714286,0.76
android.sensor.linear_acceleration,5,-0.08341047116138445,0.06268840012308331,0.7142857142857142,0.7028571428571428
