sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.magnetic_field_uncalibrated,3,-0.17113089296740194,-0.16522338803191444,0.5657142857142857,0.5771428571428572
android.sensor.magnetic_field_uncalibrated,4,-0.15283390080475004,-0.13158210634657405,0.5485714285714285,0.5542857142857143
android.sensor.magnetic_field_uncalibrated,5,-0.1413506523754336,-0.09353499149515003,0.49714285714285716,0.5028571428571429
