sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.light,3,-0.6099775118470696,-0.6099775118533437,0.8381773399014778,0.8381773399014778
android.sensor.light,4,-0.6259224396516903,-0.6259224399348687,0.8381773399014778,0.8381773399014778
android.sensor.light,5,-0.5942868143764096,-0.594286814379007,0.8381773399014778,0.8381773399014778
