sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.gyroscope_uncalibrated,3,0.22505709365820661,0.3548727736668526,0.8945812807881774,0.9083743842364532
android.sensor.gyroscope_uncalibrated,4,0.32473813975901594,0.42955112911071847,0.9086206896551724,0.9086206896551724
android.sensor.gyroscope_uncalibrated,5,0.2554535487417397,0.2419996209734879,0.9014778325123153,0.9295566502463055
