sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.magnetic_field_uncalibrated,3,-0.15101251910942345,-0.18493363165146567,0.8381773399014778,0.8381773399014778
android.sensor.magnetic_field_uncalibrated,4,-0.1460558626369171,-0.15111887894633813,0.8381773399014778,0.8381773399014778
android.sensor.magnetic_field_uncalibrated,5,-0.19277428866122065,-0.16853846266912842,0.8381773399014778,0.8381773399014778
