sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.game_rotation_vector,3,-0.06478278234642884,-0.08453802260838175,0.576529160739687,0.7193456614509245
android.sensor.game_rotation_vector,4,-0.10097166474105668,-0.09128383605458225,0.5342816500711238,0.6823613086770981
android.sensor.game_rotation_vector,5,-0.09845931182387786,-0.06746796825389095,0.5341394025604551,0.6982930298719772
