sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.magnetic_field_uncalibrated,3,0.08237923721704299,0.032532678870182505,0.5551920341394025,0.5869132290184922
android.sensor.magnetic_field_uncalibrated,4,0.1174938523408178,0.07247504447296876,0.5928876244665718,0.6031294452347085
android.sensor.magnetic_field_uncalibrated,5,0.0982332463048648,0.017740139076285664,0.5822190611664295,0.6240398293029872
