sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.gyroscope,3,-0.07530089170477393,-0.00035684080594927583,0.40241820768136555,0.4183499288762446
android.sensor.gyroscope,4,-0.08036961856437884,0.001994808041308116,0.39174964438122334,0.42844950213371263
android.sensor.gyroscope,5,-0.05441018070378511,-0.019300248051270605,0.42318634423897583,0.41294452347083926
