sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.magnetic_field_uncalibrated,3,0.024616475200968563,0.22721082572522566,0.5927990708478513,0.8370499419279908
android.sensor.magnetic_field_uncalibrated,4,0.028991720128511093,0.2390417369118644,0.5882694541231126,0.8419279907084786
android.sensor.magnetic_field_uncalibrated,5,0.01225924159478173,0.22473810323980406,0.60267131242741,0.832171893147503
