sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.gyroscope_uncalibrated,3,0.07407465635956434,0.08837365124187979,0.6696864111498259,0.6596980255516841
android.sensor.gyroscope_uncalibrated,4,0.07273636619823613,0.1179186289551149,0.6792102206736353,0.6842044134727062
android.sensor.gyroscope_uncalibrated,5,0.04108299574932403,0.0967190337318821,0.6936120789779326,0.6987224157955865
