sensor,dx,silhouette_baseline,silhouette_with_it,lr_acc_baseline,lr_acc_with_it
android.sensor.gyroscope,3,0.09733818779292089,0.12613156767608164,0.6552845528455284,0.7036004645760743
android.sensor.gyroscope,4,0.055575471577638244,0.12308323607606839,0.6409988385598141,0.7228803716608596
android.sensor.gyroscope,5,0.01578620447048329,0.07061859659075975,0.6600464576074332,0.688966318234611
